resource_id,file,part,chapter,chapter_topics,entry_order_in_chapter,entry_order_in_file,title,has_url,url,canonical_url,target_type,target_key,youtube_id,duration_text,has_duration,provider,covers,source_line,status,reviewed_on,issue,candidate_title,candidate_url,candidate_confidence,recommended_action,target_occurrences,target_distinct_titles,target_distinct_chapters
VR-5020DF39CE71DFB8,Part_01_YoutubeVideos.md,1,Chapter 1.7A - Knowledge Graphs,"Property Graphs, Neo4j, Cypher, NER, Relationship Extraction, Multi-hop Reasoning",8,52,How spaCy's Entity Recognition Model Works,True,https://www.youtube.com/watch?v=sqDHBH9IjRU,https://www.youtube.com/watch?v=sqDHBH9IjRU,youtube_video,youtube:video:sqDHBH9IjRU,sqDHBH9IjRU,,False,,"Incremental parsing, Bloom embeddings, convolutional neural networks, and spaCy NER architecture",289,assigned,,,,,,,1,1,1
VR-9985F880AA330572,Part_01_YoutubeVideos.md,1,Chapter 1.7B - Hybrid RAG+KG,"Hybrid RAG+KG Architecture, Entity Disambiguation, Cypher Optimization, Multi-Agent Coordination",1,53,Reliable Graph RAG with Neo4j and Diffbot,True,https://www.youtube.com/watch?v=RWtQVfRXTjQ,https://www.youtube.com/watch?v=RWtQVfRXTjQ,youtube_video,youtube:video:RWtQVfRXTjQ,RWtQVfRXTjQ,~38 minutes,True,,"GraphRAG implementation, entity extraction and disambiguation with Diffbot",302,assigned,,,,,,,1,1,1
VR-EDCD512BE3EC08DF,Part_01_YoutubeVideos.md,1,Chapter 1.7B - Hybrid RAG+KG,"Hybrid RAG+KG Architecture, Entity Disambiguation, Cypher Optimization, Multi-Agent Coordination",2,54,GraphRAG: LLM-Derived Knowledge Graphs for RAG,True,https://www.youtube.com/watch?v=r09tJfON6kE,https://www.youtube.com/watch?v=r09tJfON6kE,youtube_video,youtube:video:r09tJfON6kE,r09tJfON6kE,~30 minutes,True,,"GraphRAG architecture, comparing vector RAG vs graph-based RAG approaches",306,assigned,,,,,,,2,2,2
VR-2F290204EC360E2F,Part_01_YoutubeVideos.md,1,Chapter 1.7B - Hybrid RAG+KG,"Hybrid RAG+KG Architecture, Entity Disambiguation, Cypher Optimization, Multi-Agent Coordination",3,55,Learn LangGraph and Build Conversational AI,True,https://www.youtube.com/watch?v=jGg_1h0qzaM,https://www.youtube.com/watch?v=jGg_1h0qzaM,youtube_video,youtube:video:jGg_1h0qzaM,jGg_1h0qzaM,~4 hours,True,,"LangGraph framework, multi-agent coordination, graph-based state management",310,assigned,,,,,,,3,3,3
VR-6251CD57284C8BBD,Part_01_YoutubeVideos.md,1,Chapter 1.7B - Hybrid RAG+KG,"Hybrid RAG+KG Architecture, Entity Disambiguation, Cypher Optimization, Multi-Agent Coordination",4,56,CypherVis3D - 3D Visualization,True,https://www.youtube.com/watch?v=PcEUL_5NXbI,https://www.youtube.com/watch?v=PcEUL_5NXbI,youtube_video,youtube:video:PcEUL_5NXbI,PcEUL_5NXbI,~15 minutes,True,,"Cypher query visualization, query optimization through visual analysis",314,assigned,,,,,,,1,1,1
VR-80D44293247065B8,Part_01_YoutubeVideos.md,1,Chapter 1.7B - Hybrid RAG+KG,"Hybrid RAG+KG Architecture, Entity Disambiguation, Cypher Optimization, Multi-Agent Coordination",5,57,Entity Linking with spaCy - Hands-on Tutorial,True,https://www.youtube.com/watch?v=8u57WSXVpmw,https://www.youtube.com/watch?v=8u57WSXVpmw,youtube_video,youtube:video:8u57WSXVpmw,8u57WSXVpmw,~23 minutes,True,,"Entity disambiguation techniques, training custom entity linking models",318,assigned,,,,,,,1,1,1
VR-432C612091759527,Part_01_YoutubeVideos.md,1,Chapter 1.7B - Hybrid RAG+KG,"Hybrid RAG+KG Architecture, Entity Disambiguation, Cypher Optimization, Multi-Agent Coordination",6,58,spaCy IRL 2019 - Entity Linking Presentation,True,https://www.youtube.com/watch?v=PW3RJM8tDGo,https://www.youtube.com/watch?v=PW3RJM8tDGo,youtube_video,youtube:video:PW3RJM8tDGo,PW3RJM8tDGo,~30 minutes,True,,"Entity linking architecture, context-based disambiguation, production systems",322,assigned,,,,,,,1,1,1
VR-0829FDF3ADFF31F1,Part_01_YoutubeVideos.md,1,Chapter 1.7B - Hybrid RAG+KG,"Hybrid RAG+KG Architecture, Entity Disambiguation, Cypher Optimization, Multi-Agent Coordination",7,59,Learn to Build Graph Databases with Neo4j,True,https://www.youtube.com/watch?v=_IgbB24scLI,https://www.youtube.com/watch?v=_IgbB24scLI,youtube_video,youtube:video:_IgbB24scLI,_IgbB24scLI,~5 hours,True,,"Neo4j fundamentals, Cypher optimization, performance best practices, advanced patterns",326,assigned,,,,,,,2,2,2
VR-F4600C8D73C0F9DE,Part_02_YoutubeVideos.md,2,Chapter 2.1 - Framework Landscape,"LangGraph, LangChain, AutoGen, CrewAI, Semantic Kernel, Framework Selection, Control Flow Patterns",1,1,Learn LangGraph and Build Conversational AI with Python,True,https://www.youtube.com/watch?v=jGg_1h0qzaM,https://www.youtube.com/watch?v=jGg_1h0qzaM,youtube_video,youtube:video:jGg_1h0qzaM,jGg_1h0qzaM,~3 hours,True,,"LangGraph architecture, state management, stateful multi-agent applications, conditional routing",24,assigned,,,,,,,3,3,3
VR-C2C1D74C2C9DE2F4,Part_02_YoutubeVideos.md,2,Chapter 2.1 - Framework Landscape,"LangGraph, LangChain, AutoGen, CrewAI, Semantic Kernel, Framework Selection, Control Flow Patterns",2,2,Understanding Microsoft's Magnetic-One: Multi-Agent AI System,True,https://www.youtube.com/watch?v=RUDZZLtB08w,https://www.youtube.com/watch?v=RUDZZLtB08w,youtube_video,youtube:video:RUDZZLtB08w,RUDZZLtB08w,~17 minutes,True,,"AutoGen multi-agent patterns, conversational coordination, multi-agent architecture",28,assigned,,,,,,,1,1,1
VR-0572A7E4703D59B8,Part_02_YoutubeVideos.md,2,Chapter 2.1 - Framework Landscape,"LangGraph, LangChain, AutoGen, CrewAI, Semantic Kernel, Framework Selection, Control Flow Patterns",3,3,CrewAI Getting Started Tutorial,True,https://www.youtube.com/watch?v=-kSOTtYzgEw,https://www.youtube.com/watch?v=-kSOTtYzgEw,youtube_video,youtube:video:-kSOTtYzgEw,-kSOTtYzgEw,~30 minutes,True,,"Role-based agent organization, task delegation, hierarchical processes",32,assigned,,,,,,,1,1,1
VR-806BCA1A00B2900F,Part_02_YoutubeVideos.md,2,Chapter 2.1 - Framework Landscape,"LangGraph, LangChain, AutoGen, CrewAI, Semantic Kernel, Framework Selection, Control Flow Patterns",4,4,CrewAI Tutorial - Next Generation AI Agent Teams (Fully Local),True,https://www.youtube.com/watch?v=tnejrr-0a94,https://www.youtube.com/watch?v=tnejrr-0a94,youtube_video,youtube:video:tnejrr-0a94,tnejrr-0a94,~11 minutes,True,,"A compact, fully local CrewAI introduction covering agents, roles, tasks, and team execution",36,assigned,,,,,,,1,1,1
VR-658B46349423B028,Part_02_YoutubeVideos.md,2,Chapter 2.1 - Framework Landscape,"LangGraph, LangChain, AutoGen, CrewAI, Semantic Kernel, Framework Selection, Control Flow Patterns",5,5,AutoGen Studio 0.4 Tutorial,True,https://www.youtube.com/watch?v=oum6EI7wohM,https://www.youtube.com/watch?v=oum6EI7wohM,youtube_video,youtube:video:oum6EI7wohM,oum6EI7wohM,~30 minutes,True,,"AutoGen Studio interface, multi-agent conversation framework, agent team composition",40,assigned,,,,,,,1,1,1
VR-229556BD7978B2D3,Part_02_YoutubeVideos.md,2,Chapter 2.1 - Framework Landscape,"LangGraph, LangChain, AutoGen, CrewAI, Semantic Kernel, Framework Selection, Control Flow Patterns",6,6,Semantic Kernel - AI-Powered Legacy Modernization,True,https://www.youtube.com/watch?v=62OI_y-KRlw,https://www.youtube.com/watch?v=62OI_y-KRlw,youtube_video,youtube:video:62OI_y-KRlw,62OI_y-KRlw,~45 minutes,True,,"Plugin architecture, enterprise integration, dynamic plugin routing",44,assigned,,,,,,,2,1,2
VR-555360B1443392E7,Part_02_YoutubeVideos.md,2,Chapter 2.1 - Framework Landscape,"LangGraph, LangChain, AutoGen, CrewAI, Semantic Kernel, Framework Selection, Control Flow Patterns",7,7,Semantic Kernel Office Hours - Process Framework,True,https://www.youtube.com/watch?v=QR_DkWv8VoE,https://www.youtube.com/watch?v=QR_DkWv8VoE,youtube_video,youtube:video:QR_DkWv8VoE,QR_DkWv8VoE,~60 minutes,True,,"Process framework, stateful business processes, event-driven workflow steps",48,assigned,,,,,,,2,1,2
VR-227054D9BB2CF839,Part_02_YoutubeVideos.md,2,Chapter 2.2 - LangGraph,"State Graphs, Conditional Edges, Checkpointing, State Reducers, Workflow Recovery",1,8,LangGraph Full Course - Learn LangGraph and Build Conversational AI with Python,True,https://www.youtube.com/watch?v=jGg_1h0qzaM,https://www.youtube.com/watch?v=jGg_1h0qzaM,youtube_video,youtube:video:jGg_1h0qzaM,jGg_1h0qzaM,~3 hours,True,,"Complete LangGraph fundamentals, state graphs, nodes, edges, production-ready patterns",59,assigned,,,,,,,3,3,3
VR-D6B2B364F09A67AA,Part_02_YoutubeVideos.md,2,Chapter 2.2 - LangGraph,"State Graphs, Conditional Edges, Checkpointing, State Reducers, Workflow Recovery",2,9,LangChain Short-Term Memory,True,https://docs.langchain.com/oss/python/langchain/short-term-memory,https://docs.langchain.com/oss/python/langchain/short-term-memory,web,docs.langchain.com/oss/python/langchain/short-term-memory,,,False,Official LangChain documentation,"Thread-scoped agent memory, checkpointers, production persistence, message trimming, deletion, and summarization",63,resolved_official_replacement,2026-07-28,"The same prior video ID was reused under three incompatible descriptions, including short-term memory.",LangChain Short-Term Memory,https://docs.langchain.com/oss/python/langchain/short-term-memory,high,Keep the official short-term-memory documentation as the canonical reference.,1,1,1
VR-131FB2D50EC074B1,Part_02_YoutubeVideos.md,2,Chapter 2.2 - LangGraph,"State Graphs, Conditional Edges, Checkpointing, State Reducers, Workflow Recovery",3,10,Building AI Agent Systems with LangGraph,True,https://www.youtube.com/watch?v=5h-JBkySK34,https://www.youtube.com/watch?v=5h-JBkySK34,youtube_video,youtube:video:5h-JBkySK34,5h-JBkySK34,[https://www.youtube.com/watch?v=5h-JBkySK34](https://www.youtube.com/watch?v=5h-JBkySK34),True,,"LangGraph state, nodes, edges, graph-based agent control, and system construction",68,assigned,,,,,,,2,1,2
VR-5633B0CE0333FA06,Part_02_YoutubeVideos.md,2,Chapter 2.2 - LangGraph,"State Graphs, Conditional Edges, Checkpointing, State Reducers, Workflow Recovery",4,11,Adaptive-RAG with LangGraph,True,https://www.youtube.com/watch?v=04ighIjMcAI,https://www.youtube.com/watch?v=04ighIjMcAI,youtube_video,youtube:video:04ighIjMcAI,04ighIjMcAI,~5-10 minutes,True,,"Conditional routing, state management in iterative workflows",72,assigned,,,,,,,1,1,1
VR-383DA69FD64AA6F9,Part_02_YoutubeVideos.md,2,Chapter 2.2 - LangGraph,"State Graphs, Conditional Edges, Checkpointing, State Reducers, Workflow Recovery",5,12,Corrective-RAG (CRAG) in LangGraph with Ollama,True,https://www.youtube.com/watch?v=E2shqsYwxck,https://www.youtube.com/watch?v=E2shqsYwxck,youtube_video,youtube:video:E2shqsYwxck,E2shqsYwxck,~5-10 minutes,True,,"Self-correcting RAG, iterative refinement, error correction loops",76,assigned,,,,,,,2,2,2
VR-4A0B0B31F3DD65A7,Part_02_YoutubeVideos.md,2,Chapter 2.2 - LangGraph,"State Graphs, Conditional Edges, Checkpointing, State Reducers, Workflow Recovery",6,13,RAG from Scratch: Part 10 (Routing),True,https://www.youtube.com/watch?v=pfpIndq7Fi8,https://www.youtube.com/watch?v=pfpIndq7Fi8,youtube_video,youtube:video:pfpIndq7Fi8,pfpIndq7Fi8,,False,,"Logical and semantic query routing, including choosing an appropriate data source or processing path",80,assigned,,,,,,,2,1,2
VR-3F7922BD074FB2B7,Part_02_YoutubeVideos.md,2,Chapter 2.2 - LangGraph,"State Graphs, Conditional Edges, Checkpointing, State Reducers, Workflow Recovery",7,14,Report mAIstro - Building Research Agent from Scratch with LangGraph,True,https://www.youtube.com/watch?v=wSxZ7yFbbas,https://www.youtube.com/watch?v=wSxZ7yFbbas,youtube_video,youtube:video:wSxZ7yFbbas,wSxZ7yFbbas,~30-45 minutes,True,,"Complex multi-agent workflow, state management, production architecture",84,assigned,,,,,,,1,1,1
VR-0E1742BBF2E96E0C,Part_02_YoutubeVideos.md,2,Chapter 2.2 - LangGraph,"State Graphs, Conditional Edges, Checkpointing, State Reducers, Workflow Recovery",8,15,Optimization with DSPy and LangChain,True,https://www.youtube.com/watch?v=4EXOmWeqXRc,https://www.youtube.com/watch?v=4EXOmWeqXRc,youtube_video,youtube:video:4EXOmWeqXRc,4EXOmWeqXRc,,False,,"DSPy optimization of language-model programs and LangChain-based applications, including automated prompt and pipeline tuning",88,assigned,,,,,,,1,1,1
VR-9C73100F89E16C7C,Part_02_YoutubeVideos.md,2,Chapter 2.3 - LangChain,"AgentExecutor, ReAct Pattern, Agent Types, Tool Integration, Memory Systems",1,16,LangChain Cookbook Part 1: 7 Core Concepts,True,https://www.youtube.com/watch?v=2xxziIWmaSA,https://www.youtube.com/watch?v=2xxziIWmaSA,youtube_video,youtube:video:2xxziIWmaSA,2xxziIWmaSA,~20 minutes,True,,"Seven foundational LangChain concepts, including models, prompts, parsers, chains, memory, documents, and agents",99,assigned,,,,,,,1,1,1
VR-570435F5E8E3FA1D,Part_02_YoutubeVideos.md,2,Chapter 2.3 - LangChain,"AgentExecutor, ReAct Pattern, Agent Types, Tool Integration, Memory Systems",2,17,OpenAI Function Calling - Full Beginner Tutorial,True,https://www.youtube.com/watch?v=aqdWSYWC_LI,https://www.youtube.com/watch?v=aqdWSYWC_LI,youtube_video,youtube:video:aqdWSYWC_LI,aqdWSYWC_LI,~20 minutes,True,,"OpenAI function calling API, structured tool invocation, JSON schemas",103,assigned,,,,,,,2,1,2
VR-D8387EF02C19B317,Part_02_YoutubeVideos.md,2,Chapter 2.3 - LangChain,"AgentExecutor, ReAct Pattern, Agent Types, Tool Integration, Memory Systems",3,18,How does OpenAI Function Calling work?,True,https://www.youtube.com/watch?v=Qor2VZoBib0,https://www.youtube.com/watch?v=Qor2VZoBib0,youtube_video,youtube:video:Qor2VZoBib0,Qor2VZoBib0,~20 minutes,True,,"Function calling mechanics, tool selection accuracy, structured JSON returns",107,assigned,,,,,,,1,1,1
VR-FA2E13E5F5AEAE8D,Part_02_YoutubeVideos.md,2,Chapter 2.3 - LangChain,"AgentExecutor, ReAct Pattern, Agent Types, Tool Integration, Memory Systems",4,19,The Power Of Function Calling Using OpenAI API Tutorial,True,https://www.youtube.com/watch?v=zRdzLfoTwvQ,https://www.youtube.com/watch?v=zRdzLfoTwvQ,youtube_video,youtube:video:zRdzLfoTwvQ,zRdzLfoTwvQ,~25 minutes,True,,"Practical function calling implementation, integration patterns",111,assigned,,,,,,,1,1,1
VR-0A2D2B116EAD8391,Part_02_YoutubeVideos.md,2,Chapter 2.4 - Multi-Agent Frameworks,"AutoGen, CrewAI, Message-Driven Architecture, Role-Based Coordination",1,20,LangGraph Multi-Agent Collaboration,True,https://www.youtube.com/watch?v=hvAPnpSfSGo,https://www.youtube.com/watch?v=hvAPnpSfSGo,youtube_video,youtube:video:hvAPnpSfSGo,hvAPnpSfSGo,~38 minutes,True,,"Multi-agent patterns, LangGraph implementation, agent coordination",122,assigned,,,,,,,4,3,4
VR-C1C506B7E92CDF89,Part_02_YoutubeVideos.md,2,Chapter 2.4 - Multi-Agent Frameworks,"AutoGen, CrewAI, Message-Driven Architecture, Role-Based Coordination",2,21,CrewAI - Building a Custom Crew - Sam Witteveen,True,https://www.youtube.com/watch?v=2Uar1fDKYpQ,https://www.youtube.com/watch?v=2Uar1fDKYpQ,youtube_video,youtube:video:2Uar1fDKYpQ,2Uar1fDKYpQ,~22 minutes,True,,"Custom agents and tasks, tools, sequential and hierarchical processes, and crew execution",126,assigned,,,,,,,1,1,1
VR-502237C650E21689,Part_02_YoutubeVideos.md,2,Chapter 2.4 - Multi-Agent Frameworks,"AutoGen, CrewAI, Message-Driven Architecture, Role-Based Coordination",3,22,AutoGen v0.4: Reimagining the Foundation of Agentic AI for Scale and More,True,https://www.microsoft.com/en-us/research/video/autogen-v0-4-reimagining-the-foundation-of-agentic-ai-for-scale-and-more-microsoft-research-forum/,https://www.microsoft.com/en-us/research/video/autogen-v0-4-reimagining-the-foundation-of-agentic-ai-for-scale-and-more-microsoft-research-forum/,web,microsoft.com/en-us/research/video/autogen-v0-4-reimagining-the-foundation-of-agentic-ai-for-scale-and-more-microsoft-research-forum,,~8 minutes,True,,"Actor-model foundations, asynchronous messages, event-driven agents, workflows, state, memory, and streaming",130,assigned,,,,,,,1,1,1
VR-48389D5617ECBD51,Part_02_YoutubeVideos.md,2,Chapter 2.5 - Semantic Kernel,"Semantic Kernel, Plugin Architecture, Enterprise Integration, Dynamic Routing",1,23,Semantic Kernel - AI-Powered Legacy Modernization,True,https://www.youtube.com/watch?v=62OI_y-KRlw,https://www.youtube.com/watch?v=62OI_y-KRlw,youtube_video,youtube:video:62OI_y-KRlw,62OI_y-KRlw,~45 minutes,True,,"Plugin architecture, enterprise integration, dynamic plugin routing",141,assigned,,,,,,,2,1,2
VR-A7FE01109834496E,Part_02_YoutubeVideos.md,2,Chapter 2.5 - Semantic Kernel,"Semantic Kernel, Plugin Architecture, Enterprise Integration, Dynamic Routing",2,24,Semantic Kernel Office Hours - Process Framework,True,https://www.youtube.com/watch?v=QR_DkWv8VoE,https://www.youtube.com/watch?v=QR_DkWv8VoE,youtube_video,youtube:video:QR_DkWv8VoE,QR_DkWv8VoE,~60 minutes,True,,"Process framework, stateful business processes, event-driven workflow",145,assigned,,,,,,,2,1,2
VR-756A94B858F4CA0C,Part_02_YoutubeVideos.md,2,Chapter 2.6 - Tool Integration,"Tool Integration, Function Calling, API Integration, Schema Design",1,25,OpenAI Function Calling - Full Beginner Tutorial,True,https://www.youtube.com/watch?v=aqdWSYWC_LI,https://www.youtube.com/watch?v=aqdWSYWC_LI,youtube_video,youtube:video:aqdWSYWC_LI,aqdWSYWC_LI,~20 minutes,True,,"OpenAI function calling API, structured tool invocation, schema design",156,assigned,,,,,,,2,1,2
VR-F01EB63C037170E0,Part_02_YoutubeVideos.md,2,Chapter 2.6 - Tool Integration,"Tool Integration, Function Calling, API Integration, Schema Design",2,26,LangChain Tools,True,https://docs.langchain.com/oss/python/langchain/tools,https://docs.langchain.com/oss/python/langchain/tools,web,docs.langchain.com/oss/python/langchain/tools,,,False,Official LangChain documentation,"Defining tools, input schemas, runtime context, state access, and tool integration with agents",160,resolved_official_replacement,2026-07-28,The previous target was a broad LangChain cookbook rather than a focused tool-integration tutorial.,LangChain Tools,https://docs.langchain.com/oss/python/langchain/tools,high,Keep the official tools documentation as the canonical reference.,1,1,1
VR-483F49CAA23906E3,Part_02_YoutubeVideos.md,2,Chapter 2.7 - Multimodal RAG,"Multimodal RAG, Vision Integration, Audio Processing, Structured Data",1,27,RAG From Scratch - Complete Course,True,https://www.youtube.com/watch?v=sVcwVQRHIc8,https://www.youtube.com/watch?v=sVcwVQRHIc8,youtube_video,youtube:video:sVcwVQRHIc8,sVcwVQRHIc8,~3.5 hours,True,,"RAG architecture and fundamentals, document processing, multi-step retrieval, generation, integration patterns, and evaluation",172,assigned,,,,,,,8,4,8
VR-575311064C5AE47C,Part_02_YoutubeVideos.md,2,Chapter 2.8 - Error Handling,"Error Handling, Resilience, Recovery Patterns, Graceful Degradation",1,28,LangGraph Fault Tolerance,True,https://docs.langchain.com/oss/python/langgraph/fault-tolerance,https://docs.langchain.com/oss/python/langgraph/fault-tolerance,web,docs.langchain.com/oss/python/langgraph/fault-tolerance,,,False,Official LangGraph documentation,"Per-node retries, backoff, timeouts, recovery handlers, resume-safe failures, and graceful compensation flows",183,resolved_official_replacement,2026-07-28,"The previous target was a general LangGraph resource, not the described error-handling tutorial.",LangGraph Fault Tolerance,https://docs.langchain.com/oss/python/langgraph/fault-tolerance,high,Keep the official fault-tolerance documentation as the canonical reference.,1,1,1
VR-00DE485425B6669E,Part_02_YoutubeVideos.md,2,Chapter 2.8 - Error Handling,"Error Handling, Resilience, Recovery Patterns, Graceful Degradation",2,29,LangGraph Persistence and Recovery,True,https://docs.langchain.com/oss/python/langgraph/persistence,https://docs.langchain.com/oss/python/langgraph/persistence,web,docs.langchain.com/oss/python/langgraph/persistence,,,False,Official LangGraph documentation,"Checkpoint-based recovery, pending writes, thread state, replay, and resuming after failed graph steps",188,resolved_official_replacement,2026-07-28,"The same prior video ID was reused under three incompatible descriptions, including error recovery.",LangGraph Persistence,https://docs.langchain.com/oss/python/langgraph/persistence,high,Keep the official persistence and recovery reference.,2,2,2
